"","AUS_B_1","CAN_B_1","CHE_B_1","CHN_B_1","DEU_B_1","FRA_B_1","GBR_B_1","ITA_B_1","JPN_B_1","MEX_B_1","NOR_B_1","USA_B_1","AUS_B_2","CAN_B_2","CHE_B_2","CHN_B_2","DEU_B_2","FRA_B_2","GBR_B_2","ITA_B_2","JPN_B_2","MEX_B_2","NOR_B_2","USA_B_2","AUS_B_3","CAN_B_3","CHE_B_3","CHN_B_3","DEU_B_3","FRA_B_3","GBR_B_3","ITA_B_3","JPN_B_3","MEX_B_3","NOR_B_3","USA_B_3"
"2008-04-21",6.32930927961241,4.44815292510076,3.73214295403308,4.34625166374515,4.75926844016791,4.88845547877484,4.8605089576001,5.34530195927325,2.50964163401175,8.04874639695904,4.42143418863559,4.86453551403581,0.331307375422629,-1.68654105133766,-0.443937698139624,-1.07192182839219,-0.747249302211676,-0.651475574175193,-0.171466485102101,-1.06714785851148,-1.52307415366265,-0.243478630118498,1.41431392583994,-3.27515656775683,0.0777301301202096,-2.69756573611683,-3.00661141163683,-0.932375131916365,-2.32498471577065,-2.50499404045991,-1.31138723611433,-2.84237639443602,-4.42277608162617,-0.689680017137261,-0.403092233583521,-3.81967263348097
"2008-04-22",6.30360189142489,4.45161471306235,3.73994091002054,4.37517798035742,4.72513358845387,4.85497177274569,4.80214667554938,5.30886017614645,2.5016584339941,8.04444084974259,4.44025487957566,4.79216815715886,0.372569810959886,-1.7637484284059,-0.426527015463275,-1.04690589912399,-0.673132511408238,-0.591410917176136,-0.0553832790010653,-1.01637106480103,-1.54651664842681,-0.252116628091704,1.3687639328431,-3.26322688838994,0.0208830296997276,-2.71931732256382,-3.11698157892399,-1.08428316255354,-1.97854316976016,-2.15609315769154,-0.960422960023829,-2.42513912052077,-4.22150608035996,-0.611416317089121,-0.219463739271407,-3.53737265370297
"2008-04-23",6.29811853794486,4.50645730816103,3.7305739595575,4.37125686838325,4.7578766691951,4.88318464391624,4.77245187062128,5.3443383673239,2.48428910173744,8.0583349772023,4.42446323910391,4.85133533112646,0.479117461558497,-1.7812714341958,-0.379522166000822,-1.07243985527107,-0.716552105178499,-0.613225803722006,-0.0201631380599588,-1.05368905967885,-1.50817528798083,-0.260899036552652,1.40433071265293,-3.37030464696853,0.108390094622899,-2.95136480000883,-3.30182665270314,-1.02753308372186,-2.16666606020128,-2.35015132472035,-0.892633344311093,-2.65230414027622,-4.26964857409119,-0.61291769425214,-0.202346473464856,-3.55807358549227
"2008-04-24",6.37250971285029,4.52142643658796,3.69415365962214,4.38052915756648,4.80841792085623,4.93911289000013,4.86349458574133,5.41553523279534,2.51939988348983,8.16104391731456,4.48149605817202,4.88103120788983,0.42246381857539,-1.81225081444075,-0.386504991208641,-1.09653731674418,-0.78647969759531,-0.674942812192522,-0.064850643107262,-1.09176794710115,-1.64390903492846,-0.391312224932419,1.35413758508861,-3.42691831507807,-0.0259891539691637,-2.66319305239049,-3.13687605111997,-1.05894146468241,-2.17580601009127,-2.39391450449848,-0.84677010110325,-2.78675442711967,-3.64460354276254,-0.476936372510931,-0.396609326088876,-3.02709370859254
"2008-04-25",6.43551845726066,4.53120689166676,3.70481058695585,4.39124539597599,4.817461288791,4.94429287615416,4.84400465500939,5.39703449326789,2.57246357763936,8.23243123519973,4.53696036501239,4.94194172914659,0.394748985280725,-1.83451796981629,-0.408515662951878,-1.12177873751961,-0.767561414830265,-0.653753826131332,-0.0545038678679473,-1.02520711682505,-1.7312309219786,-0.508414040674469,1.29025855814865,-3.41364583926891,-0.167977932314303,-2.45365372978001,-3.0596429520133,-1.01791059457059,-2.27978723345633,-2.48202138564565,-0.688233870439364,-2.89464094773013,-3.48473170631153,-0.348466220080468,-0.477940307629954,-3.07684414743359
"2008-04-28",6.4118851355537,4.52704447334662,3.73934651007125,4.37634447175193,4.85178427672693,4.98418978670481,4.82238747766392,5.41746510134733,2.5530829757005,8.19780402141858,4.52997654810668,4.92128929519556,0.389924530095188,-1.76904384643907,-0.464469836064928,-1.11698221665932,-0.796305311999058,-0.68886972391279,-0.0574195277328945,-1.05060419177655,-1.71551276174956,-0.438083878391212,1.33271557102809,-3.34079710622946,-0.193661720601783,-2.70385163983964,-3.0066256128753,-0.966123315724551,-2.37868858447001,-2.59407043959435,-0.801208175187724,-2.95890730765518,-3.39546171983596,-0.33233650604253,-0.430957959931641,-3.34351480233379
"2008-04-29",6.39843149592617,4.50426293153823,3.71142035723583,4.37663968547804,4.79138847190258,4.92970631797736,4.79128186047257,5.35173786864056,2.7140781825496,8.28210198088505,4.47250302903993,4.91627697778684,0.377116898893053,-1.64464356542579,-0.444079257701294,-1.12965376412016,-0.741384501772635,-0.624943885321559,-0.0764198064759528,-0.993390368874777,-1.78660412325453,-0.506027022161012,1.46098070539586,-3.26016490230988,-0.242805176809131,-2.89171019596791,-3.01903744936036,-0.930593823124845,-2.49063698953956,-2.74596762178814,-0.901232602206791,-3.04697371779153,-4.07596880814105,-0.337035133006847,-0.64723508042854,-3.44359278900811
"2008-04-30",6.33316837160888,4.43492041566693,3.67432958016019,4.4051550531651,4.74732643589106,4.88263568829703,4.78916442917279,5.28770582986207,2.53587521690005,8.27245300876537,4.43156840653116,4.82555795654633,0.388220458338022,-1.52586395734375,-0.412338259368515,-1.14069851293512,-0.690322570836664,-0.586631500121387,-0.146700151935781,-0.91829137584241,-1.62140229475904,-0.481670044845899,1.54156232447823,-3.2745704194181,-0.197727531798382,-3.2615365690766,-3.00694954102254,-1.00098076142159,-2.37602415664842,-2.6264836391309,-0.932714016856288,-2.95351104213185,-3.86948226103622,-0.364863350506656,-0.977078689749311,-3.46857822795407
"2008-05-01",6.29671941212908,4.40932483841475,3.67492586627897,4.40514233815881,4.73981227322846,4.87224889105276,4.74405981886631,5.29079904499776,2.57687539379355,8.27915717264028,4.42572193366425,4.82878960410225,0.428081513275917,-1.53540179487382,-0.420838626925812,-1.1409431437086,-0.693489182769397,-0.576762713548654,-0.126599052208434,-0.92032545497137,-1.65801762734247,-0.483131676607546,1.57136749474844,-3.31252747159732,-0.242616203835544,-3.20896874636582,-3.00154204735062,-0.999667057574662,-2.37075614854258,-2.64149478853438,-0.917877894547674,-2.99146393546199,-3.90644511169014,-0.394031840344173,-0.977575270908399,-3.12701187436125
"2008-05-02",6.32051094972407,4.44302547680313,3.69072073836778,4.40475169546175,4.79540885837856,4.92718939954991,4.8403825400159,5.32300183259794,2.61740982010725,8.19329551478101,4.49059612050196,4.92259277422427,0.420348469762964,-1.60153068755041,-0.429926247845864,-1.14114315725459,-0.7812094844678,-0.676339954938752,-0.138460635255368,-1.00931256083794,-1.72056436658153,-0.396992654915247,1.482461284542,-3.32522369732383,-0.217988223635722,-3.08276969432903,-3.06354411196947,-0.996651726274603,-2.12125257065743,-2.39087718929616,-0.834287908336806,-2.74987904202442,-3.88007675502887,-0.32986287351123,-0.915801851237115,-3.10584273425988
"2008-05-05",6.47359359313528,4.45527600645712,3.64806982442324,4.34830864956284,4.74356076233783,4.87154304745995,4.8389884481147,5.2549951238559,2.61868634360039,8.23210689976898,4.45295651649922,4.9753823568538,0.379627990679543,-1.64506626552745,-0.391413862124008,-1.25392877319597,-0.686278189120848,-0.595046140520046,-0.136561020447424,-0.927002761915461,-1.72091518546593,-0.41119547490381,1.48289471301494,-3.26287097273213,-0.242863662653698,-3.01544037533403,-2.99473454593028,-0.579556277022609,-2.1531192188322,-2.37293014766015,-0.823453627618323,-2.67591495128972,-3.88098469502046,-0.442548944926966,-0.851305185260039,-3.47609869872118
"2008-05-06",6.46616273836896,4.53109299654702,3.63566779732971,4.34389581322536,4.76554820486923,4.87328461713978,4.79265146635903,5.27593438023871,2.63268927622018,8.24787753980376,4.38545323459693,5.07538182501629,0.33935668852715,-1.76603020890596,-0.357268085771306,-1.27110249642056,-0.673924487061038,-0.577516170231036,-0.142940017161143,-0.930348663237666,-1.74489805234723,-0.427612115935758,1.58252700465529,-3.28442322801832,-0.400476826008843,-2.9482041664169,-3.14217175215385,-0.536202512232917,-2.44320231975689,-2.61113005836065,-0.943956804184911,-2.92223741672613,-3.81799879855734,-0.540364462869499,-0.849463009077388,-3.83451374184826
"2008-05-07",6.44712377935231,4.5218290007662,3.66101979380238,4.38728269528368,4.80872996733652,4.91190328291652,4.84024912164973,5.30659998790884,2.62636048154918,8.25958774762202,4.41916298880694,5.02504151672719,0.332833632373218,-1.7282978418203,-0.411787072512978,-1.33744662398977,-0.713195218727728,-0.614877864391261,-0.179979725056128,-0.910805792798948,-1.72977762887932,-0.448942186018387,1.6618713416776,-3.18450276888953,-0.434705470989448,-3.02066524053274,-3.01313328991928,-0.47557443103853,-2.47529013597739,-2.64713397069281,-0.972804743940039,-3.03292029843761,-3.87838593431545,-0.580807234598936,-0.881867344470487,-4.10686347120328
"2008-05-08",6.26973866868595,4.50179602491142,3.64450369737666,4.41750982524964,4.70392261552345,4.8189235291312,4.78368287969219,5.25141859001928,2.57969057630064,8.31853170723769,4.34039420220312,4.95942639815398,0.415419575811345,-1.7088688038489,-0.362189053746726,-1.32736236026385,-0.588767483935234,-0.472587131946889,-0.225801760292034,-0.847468490025622,-1.65156599426586,-0.498752447359673,1.79426894912592,-3.08467400869513,-0.22543601654759,-3.08268580451268,-3.22666506306057,-0.626282924467832,-2.58530454138543,-2.84711842070668,-1.15793614554825,-3.15668589879262,-4.05463261853135,-0.655423243944844,-0.896879971233363,-4.3862655060027
"2008-05-09",6.31219877098613,4.43862481244502,3.55070353174493,4.40287663883966,4.64796689417028,4.76494221431801,4.75399412645367,5.21420100701489,2.54185177306601,8.38303361174618,4.24009553445365,4.92705005451664,0.342975150215439,-1.62964382987479,-0.28599661213798,-1.30974448670296,-0.4829467563798,-0.401219857587706,-0.188079744394968,-0.8253080429873,-1.62137711269119,-0.607981863999948,1.79491980185361,-3.02685602628791,-0.404640692952719,-3.12856441215808,-3.08916402259473,-0.582526910281685,-2.72538869472356,-2.90143881780692,-1.20495685790229,-3.1149394233909,-3.93680455808944,-0.487734029917775,-0.453295165448266,-4.31168072288423
"2008-05-12",6.31464550049137,4.40692441562165,3.55043741174596,4.39818994393611,4.6620468337614,4.78011217914293,4.74939252219118,5.23805924227386,2.55870914095012,8.41421370857799,4.22260951841331,4.93293977047473,0.371528006901822,-1.54770082393239,-0.290761586629941,-1.31715675098529,-0.48861217242575,-0.427531620725447,-0.103406249749439,-0.822681475919471,-1.64912010048203,-0.596368326146641,1.84713653661717,-2.8982833317909,-0.358431790448487,-3.2038696692567,-3.07953873057527,-0.602499968424649,-2.61489221855614,-2.73493060883705,-1.13599134811416,-2.99781006603342,-3.85802665222125,-0.547687384070379,-0.392490314541342,-4.29203195770622
"2008-05-13",6.36422602755157,4.40584709119578,3.53632510497127,4.41373558806946,4.74266472496855,4.85157469294213,4.78181371516112,5.30940360420286,2.56653584981858,8.41918010283911,4.33012471639769,5.02234378201927,0.374912128356353,-1.5353387057989,-0.323173773125863,-1.31838830416465,-0.589520933784683,-0.526310719718213,0.0133407307571972,-0.895473042151376,-1.71745059800216,-0.57069094247576,1.71515638375841,-3.0206611520481,-0.349183066598678,-2.9539490393884,-2.78390606976357,-0.620480160509087,-2.46094982729502,-2.54018265570151,-0.891162239954884,-2.92595980882066,-3.48469168527382,-0.590804875521609,-0.383341813207035,-3.86808521741108
"2008-05-14",6.40281676516096,4.38950829351113,3.54538325174248,4.37192693074748,4.79844784406131,4.89175611957633,4.82634900708066,5.33556393987949,2.600819998974,8.50800892993489,4.43814540142364,4.97901535991062,0.373669683645513,-1.515614903557,-0.354881439452031,-1.31874489209202,-0.630470453831175,-0.627338612755994,0.0959380805262181,-1.01443323336239,-1.78582053768105,-0.643152415466283,1.66742114946911,-3.03134247090374,-0.348634154584182,-2.89567136703532,-2.60820085184574,-0.432834202953419,-2.31322478264779,-2.23451435216343,-0.615198509595205,-2.56852444985673,-3.24297942114984,-0.686685648725302,-0.53787590100823,-3.56358506521211
"2008-05-15",6.42961841223211,4.38079210896517,3.56426417033018,4.40182982510647,4.80922141114854,4.88137660039004,4.82127715773137,5.34974375216492,2.56622373359819,8.4705018415985,4.51666928026682,4.91101243459715,0.336366410141027,-1.5125734818032,-0.390326662363698,-1.33406401852996,-0.596658342890058,-0.630574284169435,0.0987675876481097,-1.0117336329235,-1.72475205785033,-0.637135726228897,1.63734159935975,-2.91444640829619,-0.478488816572691,-3.04376438329449,-2.51384767452317,-0.47493991413669,-2.18794387896671,-1.98821244080938,-0.443712479928189,-2.4449582465611,-3.37068344857483,-0.568290313009278,-0.621551793564107,-3.87004465406541
"2008-05-16",6.42928737492118,4.37896600251754,3.53748511220876,4.41360061773069,4.76528214970813,4.83099263190963,4.71997567338305,5.26354157755288,2.62670021576607,8.45935865160375,4.47011692573193,4.94063362459417,0.34923410908139,-1.57809974068786,-0.337424753179778,-1.32891723572888,-0.564211853392071,-0.58721170599488,0.180427921843243,-0.927502559650413,-1.80792458148823,-0.605854128032192,1.65985090919385,-2.92401895600291,-0.410016905099874,-2.88238740086854,-2.64801908323346,-0.502376399995405,-2.12485819087022,-1.9395392753013,-0.25151154243963,-2.34717198394216,-3.3330702533025,-0.667229124911993,-0.53910987604363,-3.87265791106897
"2008-05-19",6.37821843575301,4.38234698247103,3.56768470282444,4.43845861688509,4.798033595321,4.86881204982305,4.77233190305834,5.30373220782477,2.60800404656602,8.43578890005673,4.58913362990576,4.95131871841619,0.349372273835178,-1.54726061808988,-0.368804482319636,-1.34790156254263,-0.583038635780632,-0.63030274385025,0.188997181057953,-0.959194466191948,-1.75721946370278,-0.607667535689265,1.57838273305796,-2.90397972660038,-0.452785005930759,-2.93177395033516,-2.67254011349544,-0.576944708307253,-2.06353778523764,-1.87136175298414,-0.178264766995637,-2.31013871240873,-3.47264746411806,-0.597242245775046,-0.745367618460836,-4.06369696424601
"2008-05-20",6.35051059162106,4.35853889776718,3.51864921328796,4.40375710405767,4.76675002313411,4.83808698018478,4.7443696032871,5.2790987753736,2.58443215477184,8.44272335760813,4.54708897159981,4.92263905482794,0.507127001777786,-1.51071801064846,-0.328030466842511,-1.36828450084712,-0.534944883998475,-0.573050364603104,0.181335514283038,-0.903608667119886,-1.7037937571859,-0.603744966863732,1.61580740829399,-2.83043590321895,0.0831971705079813,-3.06314486539572,-2.60093036511196,-0.437232526830465,-2.12764843177215,-1.94764237903942,-0.152508480406253,-2.37145612424058,-3.63928241879341,-0.658862722569324,-0.726954612109576,-4.36373191941835
"2008-05-21",6.40994437046213,4.3638120531959,3.53888548793963,4.36325607883795,4.80717971668543,4.8882484202078,4.81711588357281,5.32836788594895,2.5971398122996,8.48656119957228,4.61899031172507,4.90625719911172,0.602146333037593,-1.53955632409491,-0.347786252069383,-1.37402129986674,-0.586439241834923,-0.644431934492977,0.123789746716972,-0.984097538581275,-1.70121814629835,-0.646495381398528,1.56232862269469,-2.86605568076195,0.0778823841537921,-2.65678182249093,-2.58004184366627,-0.291853841480181,-1.84023469989693,-1.70359472156012,-0.0436083933033391,-2.16589133002159,-3.71537047136813,-0.620560007121034,-0.684669573812693,-3.94925684021082
"2008-05-22",6.48055678554125,4.40216514406849,3.5523168929478,4.70434670750838,4.79584247543015,4.87831589465988,4.79738592916342,5.30606581409504,2.70716872429421,8.53109410628991,4.66946247193597,4.97908337322286,0.605077832615795,-1.57087816193243,-0.395857526113406,-1.49551742721458,-0.595595393455672,-0.63640465078073,0.174730014655817,-0.969486225205713,-1.84590246989895,-0.676601316089979,1.4652858878529,-2.98774917159673,0.234898393997229,-2.31691438004547,-2.37473085520138,-1.45650431932184,-1.57809221937972,-1.48669320048928,0.471100413654035,-1.89070156355751,-3.62592438229167,-0.582825352133638,-0.558456206723652,-3.54668125749599
"2008-05-23",6.52635701359484,4.35517867166914,3.52962742581479,4.4191291663109,4.74402102611665,4.84139515778377,4.74501376745655,5.27589936763752,2.72918555304063,8.53136677243514,4.5833463469971,4.93399476644784,0.56907218213265,-1.54901144694344,-0.37290479219233,-1.18962514337984,-0.535943390035167,-0.581335518238219,0.229762383702629,-0.982445518794218,-1.88745967819465,-0.692982714205092,1.56169368457453,-2.9078032843438,0.238116364023723,-2.28588373009796,-2.37815375044353,-0.586860618094562,-1.49799782026328,-1.4465433842967,0.568684100826507,-1.72710329225329,-3.57258108062541,-0.542649142483553,-0.398232517884441,-3.80699859994494
"2008-05-26",6.47246987643047,4.36178921622077,3.56398989271904,4.42174630153798,4.76545079594427,4.86167736053487,4.7479559217351,5.29633668434663,2.7419885403392,8.49895264789038,4.58550777720373,4.93569840019247,0.589802720730504,-1.53413539792223,-0.412709483184153,-1.25018242155295,-0.555498566087079,-0.599648380532,0.233979277365088,-0.998517554400563,-1.9131860600144,-0.640241400578995,1.54395691902132,-2.90297376697616,0.252013809749785,-2.27038007635764,-2.38917864163176,-0.560997549325777,-1.50044120995266,-1.43905942772591,0.548961407440437,-1.7359653404344,-3.46216749438371,-0.649880444610583,-0.302699356874505,-3.81696464071262
